mmsi,name,flag,type,is_suspicious,historical_names,latest_lat,latest_lon,latest_ais_timestamp,latest_speed,latest_heading,ais_ping_count,ais_active_pct,ais_max_gap_hours,ais_disabled,radio_signature_count,avg_frequency,std_frequency,avg_power,avg_signal_strength,unique_pulse_patterns,unique_frequencies
481997523,NAVIRE-7523,Panama,General Cargo,False,"OLD_NAME_0, OLD_NAME_1",-78.332,168.3454,2026-11-26 17:45:00+00:00,28.7,172.6,9.0,44.44444444444444,6306.116666666667,True,6.0,159.46166666666667,1.0649021864315265,249.4333333333333,-86.58333333333333,4.0,6.0
765262794,NAVIRE-2794,Malta,Passenger Ship,True,0,-87.9268,142.6705,2026-12-07 14:22:00+00:00,17.9,134.3,11.0,27.27272727272727,6466.5,True,6.0,158.24833333333333,1.4717801013285532,252.93333333333337,-54.25,4.0,6.0
728594801,NAVIRE-4801,Malta,Tanker,False,"OLD_NAME_0, OLD_NAME_1",13.1011,-2.0163,2026-12-08 04:34:00+00:00,21.6,89.5,13.0,23.076923076923077,5894.183333333333,True,5.0,159.288,2.1548480224832613,318.62,-70.34,3.0,5.0
517405518,NAVIRE-5518,Malta,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",14.9993,69.338,2026-12-08 15:19:00+00:00,21.0,69.8,12.0,58.333333333333336,4670.516666666666,True,10.0,158.663,1.5697774081413922,314.05,-71.45,4.0,10.0
604824558,NAVIRE-4558,Denmark,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1",32.4781,-116.5339,2026-10-17 15:02:00+00:00,25.6,286.9,9.0,44.44444444444444,4935.833333333333,True,7.0,158.38714285714286,1.416141639405157,347.1857142857143,-64.68571428571428,3.0,7.0
266304575,NAVIRE-4575,Panama,General Cargo,True,"OLD_NAME_0, OLD_NAME_1",75.8513,-12.5758,2026-12-11 20:25:00+00:00,0.5,340.2,9.0,33.33333333333333,6043.15,True,5.0,158.898,2.3982222582571437,227.98000000000002,-81.66,4.0,5.0
471709181,NAVIRE-9181,USA,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",50.5688,-150.6237,2026-11-17 17:26:00+00:00,19.6,196.3,7.0,57.14285714285714,6967.45,True,2.0,158.31,2.5173001410241107,106.95,-70.3,2.0,2.0
739418888,NAVIRE-8888,Bahamas,Fishing Vessel,False,OLD_NAME_0,-26.3053,-47.2349,2026-11-05 11:54:00+00:00,3.9,159.5,9.0,55.55555555555556,6756.433333333333,True,5.0,158.908,1.4774538909894925,304.71999999999997,-46.14,3.0,5.0
525862714,NAVIRE-2714,Panama,Bulk Carrier,True,0,-45.5314,-35.4563,2026-11-07 02:12:00+00:00,15.8,351.4,12.0,41.66666666666667,7094.216666666666,True,2.0,160.525,2.0293964620053946,200.45,-52.4,2.0,2.0
259203883,NAVIRE-3883,Malta,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",4.3543,-157.6945,2026-09-03 05:10:00+00:00,26.0,280.1,2.0,50.0,5137.5,True,10.0,158.659,1.4783883867990328,292.11,-66.11,6.0,9.0
515184149,NAVIRE-4149,USA,Fishing Vessel,True,OLD_NAME_0,37.8208,147.9377,2026-11-13 18:44:00+00:00,22.3,356.4,8.0,50.0,6690.816666666667,True,5.0,157.804,1.5982897109097631,239.32,-62.160000000000004,3.0,5.0
362601507,NAVIRE-1507,Marshall Islands,Container Ship,False,OLD_NAME_0,68.6172,166.6486,2026-11-29 14:40:00+00:00,6.6,78.3,8.0,37.5,6556.066666666667,True,6.0,158.09333333333333,2.0124777431481453,188.63333333333333,-51.4,5.0,6.0
642476777,NAVIRE-6777,China,Fishing Vessel,False,OLD_NAME_0,4.2399,-88.1843,2026-12-06 04:52:00+00:00,10.3,209.6,14.0,42.857142857142854,5825.6,True,3.0,159.27333333333334,0.5844940832320932,380.8333333333333,-76.43333333333334,3.0,3.0
422816465,NAVIRE-6465,Bahamas,General Cargo,True,"OLD_NAME_0, OLD_NAME_1",-42.0745,-114.0116,2026-11-11 21:17:00+00:00,21.8,267.5,11.0,45.45454545454545,5837.633333333333,True,4.0,159.35500000000002,1.3120594498726164,349.725,-72.5,2.0,4.0
792400356,NAVIRE-0356,Panama,Container Ship,False,OLD_NAME_0,65.7045,-132.8082,2026-11-02 04:12:00+00:00,23.7,340.3,11.0,54.54545454545454,6670.633333333333,True,6.0,157.95833333333334,1.6083956810022337,320.53333333333336,-63.38333333333333,5.0,6.0
339171260,NAVIRE-1260,Malta,General Cargo,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",48.4725,-153.0428,2026-12-22 16:50:00+00:00,22.5,172.0,8.0,62.5,3301.5833333333335,True,6.0,158.98666666666665,1.664952451773528,203.83333333333334,-56.416666666666664,4.0,6.0
482078287,NAVIRE-8287,Liberia,Tanker,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-30.8142,-91.4752,2026-10-16 21:05:00+00:00,6.9,346.7,5.0,40.0,5486.683333333333,True,3.0,158.03666666666666,0.7617304860206974,202.03333333333333,-51.06666666666666,3.0,3.0
202156040,NAVIRE-6040,Malta,Passenger Ship,True,0,6.5716,126.4918,2026-12-23 22:54:00+00:00,1.4,247.2,13.0,38.46153846153847,6459.383333333333,True,3.0,156.78,0.39000000000000773,186.73333333333335,-74.03333333333335,2.0,3.0
450391469,NAVIRE-1469,Malta,General Cargo,True,OLD_NAME_0,-17.186,-124.7229,2026-12-10 02:50:00+00:00,9.5,282.7,8.0,12.5,3521.5833333333335,True,6.0,157.99666666666667,1.3209188720987601,258.09999999999997,-58.300000000000004,2.0,6.0
548536338,NAVIRE-6338,Panama,General Cargo,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-15.7511,-114.3368,2026-12-11 04:32:00+00:00,0.7,65.6,9.0,66.66666666666666,8040.9,True,8.0,158.375,1.4972069233838659,261.35,-75.1,4.0,8.0
780611688,NAVIRE-1688,Singapore,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-25.4381,-35.364,2026-12-14 15:45:00+00:00,19.4,277.7,17.0,64.70588235294117,5345.6,True,4.0,158.1575,2.2951016680458096,188.79999999999998,-70.05,3.0,4.0
354873118,NAVIRE-3118,Liberia,Fishing Vessel,False,0,-2.1992,175.6622,2026-10-04 21:53:00+00:00,21.0,248.8,9.0,33.33333333333333,3377.1666666666665,True,2.0,160.85,1.3576450198781824,341.15,-84.55000000000001,2.0,2.0
508742093,NAVIRE-2093,Liberia,General Cargo,True,"OLD_NAME_0, OLD_NAME_1",4.6103,8.1974,2026-10-13 16:48:00+00:00,10.7,62.9,4.0,50.0,1601.0833333333333,True,6.0,158.41666666666666,1.847621894941362,185.41666666666666,-84.75,4.0,6.0
286169281,NAVIRE-9281,Marshall Islands,Bulk Carrier,True,0,51.0272,119.6836,2026-07-23 08:43:00+00:00,3.3,222.9,6.0,83.33333333333334,4654.033333333334,True,9.0,160.11777777777777,2.1288011754140967,153.7,-70.65555555555555,5.0,9.0
783109193,NAVIRE-9193,Denmark,General Cargo,False,"OLD_NAME_0, OLD_NAME_1",-48.0784,-27.09,2026-12-13 17:44:00+00:00,12.0,178.7,11.0,63.63636363636363,6986.55,True,3.0,159.89,1.919400948212744,164.63333333333333,-91.39999999999999,3.0,3.0
440461093,NAVIRE-1093,China,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",36.5369,115.2464,2026-11-18 02:43:00+00:00,7.5,67.5,9.0,66.66666666666666,5893.0,True,8.0,159.45125,2.1889099537702026,213.92499999999998,-89.925,5.0,8.0
720519326,NAVIRE-9326,France,Container Ship,True,"OLD_NAME_0, OLD_NAME_1",-10.9533,-121.6856,2026-11-03 02:14:00+00:00,3.8,51.6,10.0,40.0,4257.05,True,10.0,158.644,2.058301349279174,265.54,-65.67,6.0,10.0
372271550,NAVIRE-1550,Marshall Islands,Fishing Vessel,True,0,-36.6437,-129.2681,2026-12-20 22:49:00+00:00,2.8,213.8,7.0,57.14285714285714,7649.616666666667,True,1.0,156.43,0.0,311.6,-65.0,1.0,1.0
332786654,NAVIRE-6654,Liberia,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1",-28.004,-22.6579,2026-12-30 20:13:00+00:00,26.3,261.9,15.0,73.33333333333333,8608.55,True,6.0,158.50833333333333,1.5645244218824708,254.16666666666666,-86.78333333333335,4.0,6.0
482698090,NAVIRE-8090,Liberia,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",81.2355,136.4754,2026-12-31 11:40:00+00:00,7.6,144.2,6.0,66.66666666666666,3763.4333333333334,True,8.0,158.68125,2.459810895751357,293.4875,-68.0125,5.0,8.0
559795298,NAVIRE-5298,Panama,General Cargo,False,0,0.6203,-105.8936,2026-12-27 19:49:00+00:00,1.9,267.3,11.0,36.36363636363637,5804.216666666666,True,4.0,160.4875,1.4589808086469116,214.35,-81.325,3.0,4.0
619240990,NAVIRE-0990,Marshall Islands,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",-82.7233,-73.1772,2026-12-04 06:43:00+00:00,4.1,9.1,13.0,23.076923076923077,6218.8,True,5.0,160.22,1.4502413592226733,339.54,-47.86,4.0,5.0
510468741,NAVIRE-8741,France,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",-74.7264,19.5133,2026-11-05 14:33:00+00:00,20.0,256.9,11.0,63.63636363636363,5518.133333333333,True,3.0,157.70333333333335,1.0066445913694348,139.03333333333333,-90.56666666666666,3.0,3.0
510828755,NAVIRE-8755,USA,Tanker,False,"OLD_NAME_0, OLD_NAME_1",13.351,17.376,2026-10-23 19:09:00+00:00,3.1,297.3,5.0,80.0,6103.5,True,1.0,159.48,0.0,292.2,-78.9,1.0,1.0
399373193,NAVIRE-3193,France,Passenger Ship,True,OLD_NAME_0,59.1811,116.53,2026-12-29 01:15:00+00:00,25.5,20.8,6.0,33.33333333333333,5478.333333333333,True,6.0,159.62666666666667,2.2226080776121293,247.58333333333334,-88.8,4.0,6.0
232381331,NAVIRE-1331,USA,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-72.0648,156.9585,2026-12-28 07:36:00+00:00,4.6,193.1,7.0,57.14285714285714,5362.883333333333,True,2.0,159.95499999999998,1.803122292025674,359.1,-78.7,2.0,2.0
216417532,NAVIRE-7532,China,Passenger Ship,True,0,24.9952,-16.7928,2026-12-13 20:17:00+00:00,19.1,40.1,10.0,40.0,5171.033333333334,True,3.0,159.97666666666666,0.9487535682849075,361.43333333333334,-96.03333333333335,2.0,3.0
372051562,NAVIRE-1562,USA,Bulk Carrier,False,0,-5.4156,-21.5924,2026-12-09 06:46:00+00:00,2.7,80.2,5.0,100.0,2808.4166666666665,True,4.0,158.5175,1.8626929430263046,138.925,-76.925,3.0,4.0
236109802,NAVIRE-9802,Liberia,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",-2.3598,-158.2502,2026-11-11 13:07:00+00:00,28.7,249.9,9.0,44.44444444444444,7146.166666666667,True,8.0,159.55625,2.398546807071784,260.3375,-66.875,5.0,8.0
412547846,NAVIRE-7846,Panama,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",10.2337,-84.8213,2026-12-31 07:14:00+00:00,28.3,220.9,13.0,53.84615384615385,7047.066666666667,True,9.0,159.48777777777778,2.2580510278655024,194.82222222222222,-90.42222222222222,5.0,9.0
592723540,NAVIRE-3540,Marshall Islands,Fishing Vessel,False,OLD_NAME_0,28.5073,131.6944,2026-11-29 08:14:00+00:00,20.3,59.9,8.0,37.5,5770.983333333334,True,1.0,157.91,0.0,479.5,-92.3,1.0,1.0
347221944,NAVIRE-1944,France,Fishing Vessel,True,OLD_NAME_0,-74.1245,40.6777,2026-11-11 18:58:00+00:00,27.8,124.2,13.0,46.15384615384615,4310.316666666667,True,1.0,161.44,0.0,317.7,-108.4,1.0,1.0
704661953,NAVIRE-1953,Malta,General Cargo,False,OLD_NAME_0,-33.0381,-27.2487,2026-12-03 00:46:00+00:00,11.3,210.3,11.0,45.45454545454545,5813.383333333333,True,2.0,157.085,0.3606244584051328,158.3,-62.25,2.0,2.0
442558328,NAVIRE-8328,Bahamas,Container Ship,True,OLD_NAME_0,-34.9364,177.3543,2026-12-07 00:11:00+00:00,16.8,183.4,10.0,40.0,5668.533333333334,True,4.0,160.19,2.335051748177463,221.725,-95.225,3.0,4.0
699922387,NAVIRE-2387,Singapore,General Cargo,False,"OLD_NAME_0, OLD_NAME_1",89.1441,-28.9465,2026-10-26 13:15:00+00:00,7.8,358.2,9.0,44.44444444444444,4435.083333333333,True,6.0,159.585,2.4372587060055784,274.78333333333336,-64.45,4.0,6.0
669664879,NAVIRE-4879,Liberia,Container Ship,True,0,7.0945,-14.5598,2026-12-12 08:28:00+00:00,0.5,50.4,8.0,50.0,8156.683333333333,True,4.0,159.345,1.8236319073029392,265.375,-68.775,3.0,4.0
711942599,NAVIRE-2599,Marshall Islands,Tanker,False,0,-11.0587,-116.5159,2026-12-27 03:44:00+00:00,18.2,76.3,19.0,57.89473684210527,7723.9,True,4.0,158.35,2.340697901623929,303.15,-70.7,3.0,4.0
692604640,NAVIRE-4640,Malta,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1",-65.6314,107.2188,2026-09-28 21:47:00+00:00,15.7,23.6,9.0,77.77777777777779,4915.483333333334,True,7.0,158.9,2.133151033877655,121.25714285714285,-65.41428571428571,4.0,7.0
629456642,NAVIRE-6642,Bahamas,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",76.588,-169.8802,2026-12-13 03:39:00+00:00,19.0,282.7,10.0,50.0,4603.6,True,1.0,159.71,0.0,332.0,-89.9,1.0,1.0
458498610,NAVIRE-8610,Denmark,General Cargo,False,0,-70.3506,-105.5213,2026-12-24 11:57:00+00:00,4.9,58.2,8.0,62.5,6173.383333333333,True,5.0,160.11399999999998,2.217392612957844,133.92000000000002,-60.18000000000001,4.0,5.0
667865493,NAVIRE-5493,Marshall Islands,Passenger Ship,False,OLD_NAME_0,-7.8503,114.2977,2026-12-15 10:03:00+00:00,16.0,82.7,9.0,66.66666666666666,7437.0,True,9.0,158.99555555555557,2.262427408289112,289.22222222222223,-79.84444444444445,4.0,9.0
470359883,NAVIRE-9883,China,Tanker,False,"OLD_NAME_0, OLD_NAME_1",-80.4106,49.8956,2026-12-22 22:43:00+00:00,15.3,53.8,11.0,36.36363636363637,4205.883333333333,True,4.0,157.55,0.542279140910538,186.1,-59.6,2.0,4.0
488577018,NAVIRE-7018,Bahamas,Passenger Ship,True,0,89.247,76.4122,2026-12-06 13:15:00+00:00,0.1,206.1,14.0,64.28571428571429,7513.633333333333,True,7.0,158.72285714285712,2.3931479567417324,211.0,-55.34285714285714,4.0,7.0
775231305,NAVIRE-1305,Liberia,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",62.6702,-119.6825,2026-12-13 14:36:00+00:00,1.7,17.9,14.0,57.14285714285714,5382.05,True,2.0,158.125,0.1626345596729188,257.65,-39.85,2.0,2.0
337866372,NAVIRE-6372,Bahamas,Passenger Ship,True,OLD_NAME_0,-77.6819,0.1918,2026-12-14 08:55:00+00:00,7.9,340.3,13.0,53.84615384615385,5709.666666666667,True,5.0,159.54000000000002,1.3413985239294148,226.45999999999998,-56.08,4.0,5.0
735932992,NAVIRE-2992,USA,Bulk Carrier,True,0,-67.7926,-83.9593,2026-12-30 21:24:00+00:00,5.1,307.4,13.0,61.53846153846154,2819.85,True,5.0,158.35,1.2912784362793308,334.68,-87.47999999999999,3.0,5.0
381712071,NAVIRE-2071,Marshall Islands,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",29.6989,-69.3213,2026-12-02 01:45:00+00:00,27.3,188.4,11.0,72.72727272727273,5462.016666666666,True,4.0,158.6675,1.6189785874639357,228.55,-75.65,2.0,4.0
420101729,NAVIRE-1729,Malta,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",80.4623,145.9324,2026-12-25 14:01:00+00:00,3.5,106.4,13.0,46.15384615384615,7463.883333333333,True,2.0,156.745,0.6010407640085714,221.95000000000002,-107.35,2.0,2.0
330948908,NAVIRE-8908,Bahamas,Container Ship,True,0,52.6783,-109.0229,2026-12-21 12:11:00+00:00,10.4,38.5,17.0,35.294117647058826,7374.533333333334,True,8.0,159.62,1.2236479418992565,245.71249999999998,-64.5375,4.0,8.0
774339038,NAVIRE-9038,Bahamas,Tanker,True,OLD_NAME_0,-14.2067,-31.9747,2026-12-15 01:03:00+00:00,16.6,341.0,8.0,37.5,3951.266666666667,True,4.0,158.01749999999998,1.0886497753333382,198.075,-78.55,2.0,4.0
443780416,NAVIRE-0416,Singapore,Fishing Vessel,True,OLD_NAME_0,-1.9848,-160.6376,2026-12-23 00:41:00+00:00,29.8,16.6,13.0,53.84615384615385,5954.916666666667,True,8.0,159.97,1.6817507884005076,299.8375,-75.075,4.0,8.0
628571464,NAVIRE-1464,China,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-4.2853,51.3897,2026-12-21 19:45:00+00:00,20.2,134.1,13.0,38.46153846153847,3896.516666666667,True,4.0,158.61,1.0256055122056673,289.225,-65.55,3.0,4.0
507890656,NAVIRE-0656,China,General Cargo,True,"OLD_NAME_0, OLD_NAME_1",56.305,27.5407,2026-11-29 13:33:00+00:00,20.1,356.2,7.0,28.57142857142857,3846.8166666666666,True,7.0,159.42428571428573,1.8640534429289386,198.12857142857143,-55.4,5.0,7.0
611040535,NAVIRE-0535,China,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",66.4952,-86.5624,2026-11-18 05:01:00+00:00,17.5,29.4,7.0,42.857142857142854,3154.4,True,5.0,160.178,1.3425609855794236,228.71999999999997,-92.7,4.0,5.0
446212691,NAVIRE-2691,France,Container Ship,False,OLD_NAME_0,-34.5715,-50.7616,2026-10-19 23:21:00+00:00,30.0,131.4,10.0,50.0,5646.766666666666,True,6.0,158.095,1.4673615777987414,202.58333333333334,-91.23333333333333,3.0,6.0
249974230,NAVIRE-4230,Panama,Container Ship,True,0,51.8725,-135.9776,2026-12-17 12:35:00+00:00,8.1,253.0,12.0,50.0,6002.35,True,3.0,158.54333333333332,1.4336085007188564,191.79999999999998,-46.63333333333333,2.0,3.0
660617716,NAVIRE-7716,Denmark,General Cargo,True,0,82.7324,-57.3037,2026-09-18 01:26:00+00:00,16.7,89.6,11.0,27.27272727272727,3446.25,True,3.0,159.55999999999997,2.418697996856974,197.20000000000002,-67.3,3.0,3.0
237361564,NAVIRE-1564,Malta,Passenger Ship,True,OLD_NAME_0,27.9236,96.1474,2026-12-19 07:52:00+00:00,9.0,347.0,10.0,80.0,6749.5,True,8.0,159.64875,1.6247499807662837,327.8625,-64.66250000000001,4.0,8.0
478707016,NAVIRE-7016,Denmark,Tanker,True,0,-66.5459,-156.6921,2026-10-19 11:14:00+00:00,13.2,102.2,4.0,50.0,2784.35,True,9.0,158.13666666666666,1.8207416071480356,201.27777777777777,-49.51111111111111,4.0,8.0
604101348,NAVIRE-1348,USA,Passenger Ship,True,0,89.2386,15.8315,2026-12-06 10:24:00+00:00,10.7,108.5,11.0,27.27272727272727,4635.816666666667,True,9.0,159.73555555555555,1.4063437623062798,186.4111111111111,-75.62222222222222,4.0,9.0
573332179,NAVIRE-2179,Malta,Container Ship,True,0,64.4163,36.894,2026-11-27 01:34:00+00:00,0.3,302.0,6.0,66.66666666666666,4847.016666666666,True,2.0,158.0,0.25455844122716675,321.15,-52.75,1.0,2.0
489144334,NAVIRE-4334,France,Bulk Carrier,True,OLD_NAME_0,-56.5033,14.2849,2026-10-08 20:06:00+00:00,3.9,34.6,5.0,60.0,3466.6833333333334,True,3.0,158.26666666666668,0.5993607705992446,322.3333333333333,-74.16666666666667,3.0,3.0
361510820,NAVIRE-0820,Bahamas,Container Ship,False,"OLD_NAME_0, OLD_NAME_1",-77.9555,139.5749,2026-10-22 16:23:00+00:00,27.9,157.0,12.0,58.333333333333336,5401.9,True,7.0,159.24571428571429,1.9034605078020148,274.1857142857143,-70.55714285714285,3.0,7.0
342385591,NAVIRE-5591,Malta,Passenger Ship,True,0,-13.6707,-26.5253,2026-12-04 04:44:00+00:00,0.2,160.7,11.0,54.54545454545454,6449.683333333333,True,5.0,158.492,2.1080014231494237,327.21999999999997,-75.58,4.0,5.0
207068046,NAVIRE-8046,France,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",45.9584,19.4441,2026-12-13 03:35:00+00:00,28.5,256.3,9.0,33.33333333333333,6899.266666666666,True,8.0,159.02125,1.9041041200522641,203.95,-80.6375,4.0,8.0
749937520,NAVIRE-7520,France,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-16.8861,120.6317,2026-11-27 06:28:00+00:00,26.2,2.8,4.0,25.0,2226.8333333333335,True,4.0,159.575,2.7451350907863636,325.65,-88.725,3.0,4.0
636673685,NAVIRE-3685,Malta,Passenger Ship,False,OLD_NAME_0,23.2239,163.7441,2026-11-24 14:32:00+00:00,16.3,231.6,9.0,55.55555555555556,6240.716666666666,True,5.0,159.038,2.784541254856893,212.06,-63.54,3.0,5.0
435131361,NAVIRE-1361,Singapore,Tanker,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",44.8874,133.1735,2026-12-09 01:02:00+00:00,2.3,88.5,9.0,44.44444444444444,6435.1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213287515,NAVIRE-7515,Panama,Passenger Ship,True,0,14.6963,10.5401,2026-11-26 18:32:00+00:00,8.4,182.4,14.0,78.57142857142857,7666.416666666667,True,3.0,160.19,0.5909314681077692,242.63333333333333,-86.56666666666666,3.0,3.0
355835421,NAVIRE-5421,China,Container Ship,False,"OLD_NAME_0, OLD_NAME_1",48.2219,139.0306,2026-12-31 12:09:00+00:00,27.1,183.7,17.0,82.35294117647058,5580.733333333334,True,10.0,158.862,2.0864898753648493,229.71999999999997,-61.46,5.0,10.0
727417459,NAVIRE-7459,Liberia,Fishing Vessel,False,0,-52.9557,-46.4198,2026-09-15 01:10:00+00:00,24.7,305.3,8.0,12.5,3922.1,True,3.0,160.12333333333333,1.3409822270758653,297.9666666666667,-74.93333333333334,3.0,3.0
556310104,NAVIRE-0104,Marshall Islands,Passenger Ship,False,OLD_NAME_0,-48.8016,95.5353,2026-10-23 04:51:00+00:00,25.0,13.0,9.0,44.44444444444444,5631.0,True,4.0,159.655,1.3898800907512467,253.5,-46.775000000000006,4.0,4.0
796664560,NAVIRE-4560,France,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",20.8945,44.3933,2026-12-14 23:45:00+00:00,11.8,68.3,9.0,66.66666666666666,4704.383333333333,True,5.0,159.35399999999998,1.5710919769383251,173.76,-72.8,3.0,5.0
624716449,NAVIRE-6449,Marshall Islands,General Cargo,False,OLD_NAME_0,-38.6336,-107.5351,2026-12-25 16:04:00+00:00,14.8,249.2,11.0,36.36363636363637,6415.85,True,5.0,159.712,0.5965484054123351,335.1,-69.56,4.0,5.0
379393743,NAVIRE-3743,China,Passenger Ship,True,OLD_NAME_0,-39.3005,71.2623,2026-12-21 04:54:00+00:00,21.9,314.6,11.0,27.27272727272727,7344.866666666667,True,3.0,157.84333333333333,2.380847188152434,286.0,-72.56666666666666,2.0,3.0
422364175,NAVIRE-4175,USA,Fishing Vessel,False,0,52.6426,5.9559,2026-11-14 17:17:00+00:00,22.1,37.3,9.0,44.44444444444444,5817.433333333333,True,3.0,157.17,0.9081299466486085,252.73333333333335,-50.833333333333336,3.0,3.0
306585349,NAVIRE-5349,Denmark,Passenger Ship,False,0,-43.6653,106.1583,2026-10-26 00:31:00+00:00,17.2,188.3,8.0,12.5,5504.683333333333,True,4.0,159.285,2.7335264159445583,237.5,-65.825,4.0,4.0
414040537,NAVIRE-0537,Denmark,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",35.1584,-123.231,2026-12-27 05:30:00+00:00,14.0,315.8,10.0,60.0,4849.616666666667,True,8.0,157.42875,0.9668865718672202,181.6625,-95.0875,5.0,8.0
214748253,NAVIRE-8253,Denmark,Container Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-35.3676,105.2886,2026-10-07 03:22:00+00:00,12.8,36.3,12.0,66.66666666666666,5596.583333333333,True,7.0,159.38285714285715,1.9762229486718155,195.68571428571428,-64.8,4.0,7.0
630180360,NAVIRE-0360,Panama,Container Ship,False,"OLD_NAME_0, OLD_NAME_1",26.8284,-113.3134,2026-09-12 07:45:00+00:00,7.5,55.9,11.0,54.54545454545454,5298.75,True,6.0,158.19833333333335,1.199156648093434,324.5166666666667,-55.833333333333336,3.0,6.0
293447967,NAVIRE-7967,Bahamas,Bulk Carrier,False,OLD_NAME_0,-77.4739,-132.591,2026-12-25 17:56:00+00:00,26.2,92.4,9.0,55.55555555555556,4074.5333333333333,True,3.0,159.51,1.5279725128417743,282.8333333333333,-84.03333333333333,2.0,3.0
570937640,NAVIRE-7640,France,General Cargo,True,"OLD_NAME_0, OLD_NAME_1",-76.7367,126.7648,2026-11-14 19:56:00+00:00,19.9,75.7,12.0,33.33333333333333,3081.85,True,2.0,157.16,0.3111269837220793,152.85,-94.55000000000001,2.0,2.0
425319931,NAVIRE-9931,Panama,General Cargo,True,0,-3.4307,19.6955,2026-12-19 09:56:00+00:00,18.3,181.9,10.0,70.0,6947.033333333334,True,2.0,159.55,3.379970414071708,202.65,-70.45,2.0,2.0
430248110,NAVIRE-8110,Panama,Fishing Vessel,True,OLD_NAME_0,-34.0222,-37.0038,2026-12-01 11:20:00+00:00,10.0,97.3,6.0,50.0,3803.65,True,6.0,158.875,1.3514843691289986,320.71666666666664,-79.36666666666666,4.0,6.0
209428274,NAVIRE-8274,Singapore,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",19.1056,-40.846,2026-07-20 08:10:00+00:00,25.4,235.1,3.0,33.33333333333333,522.2166666666667,True,9.0,160.11777777777777,1.3850972689470034,296.56666666666666,-85.28888888888889,5.0,9.0
780872220,NAVIRE-2220,China,Container Ship,True,OLD_NAME_0,82.1454,-88.7527,2026-12-07 12:13:00+00:00,10.4,31.1,7.0,42.857142857142854,7744.366666666667,True,5.0,158.478,1.5432174182531677,314.58000000000004,-52.739999999999995,3.0,5.0
271063396,NAVIRE-3396,Singapore,Bulk Carrier,True,OLD_NAME_0,48.1123,-138.1758,2026-12-15 06:35:00+00:00,1.6,123.5,9.0,44.44444444444444,5327.366666666667,True,6.0,158.41666666666666,1.9461723116586178,360.7833333333333,-57.03333333333333,3.0,6.0
777450460,NAVIRE-0460,Panama,Container Ship,False,OLD_NAME_0,-82.8561,136.3391,2026-12-12 23:26:00+00:00,25.6,23.3,11.0,63.63636363636363,8135.3,True,3.0,160.54,1.206109447769994,187.13333333333333,-54.06666666666666,3.0,3.0
258954341,NAVIRE-4341,France,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-83.6983,-105.2277,2026-12-15 19:59:00+00:00,1.3,257.8,12.0,33.33333333333333,8067.683333333333,True,3.0,160.02,1.5912573644762897,257.73333333333335,-90.76666666666667,3.0,3.0
576154640,NAVIRE-4640,Singapore,Container Ship,False,0,11.4668,-83.6103,2026-12-03 00:19:00+00:00,23.3,297.1,11.0,45.45454545454545,5290.133333333333,True,5.0,158.58800000000002,0.6701641589938983,193.1,-80.76,3.0,5.0
